id_loss,claim_amount,leakage_label,pet_breed,pet_species,owner_age,number_of_previous_claims,days_to_claim,policy_tenure
3762,135.27,0,siamese,cat,55,0,9,6
3763,343.83,0,ragdoll,cat,33,1,7,39
3764,253.27,0,maine_coon,cat,47,0,9,7
3765,216.54,0,spaniel,dog,45,2,12,34
3766,185.96,0,bengal,cat,35,0,5,16
3767,153.64,0,labrador,dog,53,1,16,19
3768,166.7,0,spaniel,dog,38,0,6,36
3769,174.62,0,bulldog,dog,47,1,11,19
3770,176.38,0,labrador,dog,43,2,5,51
3771,285.54,0,bengal,cat,51,1,4,19
3772,124.65,0,bengal,cat,44,5,14,54
3773,72.9,0,spaniel,dog,38,4,18,28
3774,230.95,0,bulldog,dog,61,3,7,2
3775,193.05,0,maine_coon,cat,57,1,21,18
3776,341.59,0,labrador,dog,22,0,2,7
3777,109.81,0,labrador,dog,46,1,14,13
3778,705.86,0,bulldog,dog,38,0,12,35
3779,154.9,0,retriever,dog,35,0,7,15
3780,129.85,0,bengal,cat,29,1,3,33
3781,249.41,0,spaniel,dog,53,2,21,51
3782,105.58,0,labrador,dog,44,1,8,22
3783,144.47,0,retriever,dog,21,2,2,44
3784,274.67,0,spaniel,dog,53,3,12,34
3785,277.51,1,persian,cat,38,0,15,42
3786,275.67,0,spaniel,dog,44,1,2,10
3787,217.7,0,spaniel,dog,44,4,6,30
3788,119.82,0,bulldog,dog,42,0,10,49
3789,333.96,0,labrador,dog,50,1,4,32
3790,223.08,0,poodle,dog,29,2,10,31
3791,333.65,0,poodle,dog,33,0,8,16
3792,334.73,0,labrador,dog,36,2,18,19
3793,419.31,0,maine_coon,cat,49,1,9,40
3794,342.71,0,retriever,dog,31,1,18,30
3795,154.65,0,poodle,dog,55,3,14,53
3796,304.88,0,persian,cat,53,2,7,42
3797,179.58,0,poodle,dog,42,0,7,2
3798,375.43,0,labrador,dog,36,1,6,30
3799,109.72,0,poodle,dog,33,4,9,43
3800,457.08,0,poodle,dog,39,2,4,32
3801,105.72,0,labrador,dog,35,4,6,37
3802,141.68,0,poodle,dog,47,2,1,24
3803,663.37,0,poodle,dog,60,3,3,26
3804,277.79,0,siamese,cat,34,1,13,6
3805,304.62,1,siamese,cat,22,0,6,6
3806,167.02,0,labrador,dog,48,1,7,19
3807,278.61,0,poodle,dog,29,2,16,33
3808,133.27,1,spaniel,dog,36,4,8,2
3809,483.2,0,maine_coon,cat,34,0,5,10
3810,281.17,0,persian,cat,32,2,14,15
3811,318.02,0,spaniel,dog,53,0,14,4
3812,124.79,1,labrador,dog,36,2,7,33
3813,323.22,0,maine_coon,cat,45,1,7,5
3814,364.5,0,labrador,dog,39,5,11,48
3815,278.94,0,labrador,dog,60,1,0,15
3816,236.26,0,bengal,cat,18,0,18,56
3817,124.28,0,spaniel,dog,53,1,24,16
3818,295.11,0,bulldog,dog,49,2,7,30
3819,185.44,0,retriever,dog,28,2,5,36
3820,373.37,0,bulldog,dog,36,1,7,35
3821,226.67,0,labrador,dog,23,0,6,2
3822,251.3,0,bulldog,dog,33,2,19,17
3823,371.03,0,bulldog,dog,27,0,2,39
3824,212.53,0,bengal,cat,42,1,8,4
3825,168.31,0,spaniel,dog,40,0,5,36
3826,253.78,0,spaniel,dog,73,2,16,47
3827,387.02,0,retriever,dog,55,0,17,15
3828,184.46,0,bulldog,dog,18,0,13,30
3829,259.21,0,bulldog,dog,35,1,0,29
3830,313.43,1,bulldog,dog,31,1,2,14
3831,269.01,0,siamese,cat,47,0,9,26
3832,478.0,0,bulldog,dog,50,1,4,22
3833,184.77,0,spaniel,dog,43,2,2,25
3834,361.28,1,labrador,dog,37,0,26,9
3835,343.99,0,spaniel,dog,25,2,15,16
3836,566.13,0,spaniel,dog,39,0,5,40
3837,136.69,0,spaniel,dog,52,2,3,36
3838,229.92,0,labrador,dog,36,0,12,5
3839,221.99,0,spaniel,dog,39,4,4,5
3840,412.23,0,labrador,dog,33,0,3,54
3841,178.35,0,siamese,cat,51,0,4,21
3842,164.33,0,bulldog,dog,41,3,5,27
3843,606.91,0,spaniel,dog,24,0,4,58
3844,139.21,0,siamese,cat,21,0,9,43
3845,82.68,0,retriever,dog,55,1,10,58
3846,742.43,1,spaniel,dog,32,3,3,24
3847,605.21,1,persian,cat,69,0,32,28
3848,882.69,0,retriever,dog,47,1,21,46
3849,218.53,0,bulldog,dog,65,1,5,46
3850,302.44,0,retriever,dog,43,2,16,41
3851,117.93,1,ragdoll,cat,27,1,12,23
3852,239.32,0,labrador,dog,34,2,27,8
3853,265.78,0,retriever,dog,42,3,6,2
3854,326.88,0,siamese,cat,48,2,11,38
3855,282.42,0,retriever,dog,27,1,5,39
3856,276.82,0,labrador,dog,55,1,32,2
3857,280.7,1,bulldog,dog,38,1,10,43
3858,227.31,0,persian,cat,42,2,1,59
3859,232.89,0,labrador,dog,42,2,5,50
3860,329.1,0,labrador,dog,55,2,3,52
3861,194.74,0,spaniel,dog,47,2,4,8
3862,206.88,0,poodle,dog,53,1,6,47
3863,431.56,1,siamese,cat,29,1,28,49
3864,530.08,0,bulldog,dog,20,2,20,24
3865,411.83,0,poodle,dog,35,1,10,36
3866,440.46,0,bengal,cat,31,1,7,43
3867,595.47,0,siamese,cat,45,1,15,2
3868,197.07,0,spaniel,dog,30,4,15,56
3869,413.83,0,bulldog,dog,40,1,3,26
3870,129.53,0,labrador,dog,51,2,8,33
3871,125.66,0,retriever,dog,38,1,8,43
3872,289.55,0,labrador,dog,53,2,7,26
3873,222.31,0,ragdoll,cat,50,1,21,43
3874,344.79,0,labrador,dog,50,1,7,48
3875,154.59,0,retriever,dog,41,3,12,37
3876,421.32,0,bulldog,dog,35,1,11,37
3877,368.81,0,persian,cat,39,1,17,13
3878,190.87,1,ragdoll,cat,47,3,9,43
3879,267.58,0,retriever,dog,24,0,9,37
3880,179.55,0,maine_coon,cat,28,2,16,20
3881,141.59,0,spaniel,dog,21,0,8,1
3882,291.32,0,bulldog,dog,40,3,26,24
3883,103.13,0,bulldog,dog,29,1,4,38
3884,279.4,0,persian,cat,52,2,3,49
3885,125.33,0,poodle,dog,56,1,13,45
3886,318.95,0,spaniel,dog,46,3,11,20
3887,133.69,0,bulldog,dog,54,4,10,45
3888,211.44,0,retriever,dog,55,1,11,20
3889,161.79,0,retriever,dog,37,3,16,59
3890,243.45,0,retriever,dog,28,3,11,4
3891,527.44,0,bengal,cat,34,1,6,42
3892,229.35,0,spaniel,dog,48,2,11,43
3893,316.36,0,bulldog,dog,42,2,6,34
3894,265.57,0,ragdoll,cat,43,1,10,14
3895,274.82,0,bulldog,dog,42,2,8,56
3896,225.79,0,bulldog,dog,45,1,3,53
3897,550.22,0,siamese,cat,45,2,13,14
3898,92.88,0,persian,cat,33,1,4,33
3899,246.67,0,bulldog,dog,55,3,7,55
3900,232.18,1,bengal,cat,60,2,24,9
3901,264.38,0,labrador,dog,40,1,15,40
3902,478.96,0,siamese,cat,49,3,6,6
3903,90.32,0,spaniel,dog,37,1,4,39
3904,156.16,0,spaniel,dog,62,2,13,21
3905,155.16,0,spaniel,dog,40,2,3,6
3906,445.8,0,retriever,dog,47,0,16,50
3907,188.05,0,spaniel,dog,41,1,7,55
3908,284.57,0,bengal,cat,22,1,5,13
3909,156.71,0,labrador,dog,26,1,17,8
3910,250.52,0,bengal,cat,33,3,14,41
3911,262.55,0,ragdoll,cat,45,1,10,15
3912,720.71,0,ragdoll,cat,41,3,3,39
3913,110.77,0,labrador,dog,42,1,4,20
3914,225.37,0,poodle,dog,42,1,28,11
3915,159.97,0,siamese,cat,49,1,2,6
3916,203.0,0,spaniel,dog,31,1,9,54
3917,171.79,0,retriever,dog,33,2,1,55
3918,422.8,0,bulldog,dog,38,2,11,12
3919,196.11,0,spaniel,dog,44,4,4,53
3920,102.53,0,poodle,dog,42,2,12,28
3921,212.15,0,labrador,dog,49,1,14,4
3922,501.55,0,retriever,dog,36,2,8,24
3923,419.69,0,spaniel,dog,44,1,7,36
3924,122.95,0,bulldog,dog,44,1,5,8
3925,118.35,1,poodle,dog,28,3,5,4
3926,239.7,0,spaniel,dog,57,1,14,51
3927,452.6,1,persian,cat,41,0,2,41
3928,185.69,0,siamese,cat,55,5,8,13
3929,297.59,0,retriever,dog,50,1,2,3
3930,136.81,0,labrador,dog,42,3,3,48
3931,221.12,0,persian,cat,25,1,5,48
3932,305.03,0,retriever,dog,41,2,6,45
3933,115.48,0,poodle,dog,50,2,13,20
3934,354.76,0,labrador,dog,46,1,4,35
3935,202.09,0,maine_coon,cat,28,1,5,9
3936,171.59,0,labrador,dog,46,0,7,34
3937,456.14,0,siamese,cat,33,1,17,37
3938,151.71,0,poodle,dog,22,1,24,17
3939,183.69,0,bengal,cat,37,1,12,40
3940,196.57,1,labrador,dog,48,1,5,43
3941,82.09,0,ragdoll,cat,28,0,12,21
3942,368.49,0,poodle,dog,53,0,7,1
3943,175.94,0,labrador,dog,38,0,19,58
3944,156.57,0,maine_coon,cat,40,2,5,29
3945,106.22,0,poodle,dog,36,0,9,39
3946,92.36,0,bulldog,dog,50,1,5,7
3947,688.89,1,maine_coon,cat,24,4,24,43
3948,234.6,0,bulldog,dog,53,1,1,19
3949,498.95,0,spaniel,dog,46,0,10,42
3950,309.03,0,poodle,dog,63,1,0,27
3951,136.43,0,poodle,dog,22,2,13,42
3952,351.83,0,bulldog,dog,35,3,7,45
3953,415.59,0,labrador,dog,37,0,4,55
3954,125.83,0,spaniel,dog,50,2,20,28
3955,278.85,0,retriever,dog,51,2,10,4
3956,192.96,0,poodle,dog,41,0,5,12
3957,212.63,0,labrador,dog,37,0,18,35
3958,178.19,0,spaniel,dog,38,3,9,52
3959,184.5,0,retriever,dog,37,4,13,15
3960,128.4,0,bengal,cat,44,3,3,45
3961,289.59,0,poodle,dog,48,3,3,25
3962,405.07,0,maine_coon,cat,46,2,10,14
3963,311.02,0,labrador,dog,40,0,4,42
3964,228.29,0,labrador,dog,40,5,11,45
3965,134.55,0,poodle,dog,48,4,12,57
3966,278.1,0,bulldog,dog,39,1,5,29
3967,160.52,0,bengal,cat,53,0,15,54
3968,337.67,0,bulldog,dog,55,3,1,47
3969,360.28,1,siamese,cat,28,1,14,36
3970,167.35,0,bulldog,dog,24,2,16,30
3971,132.92,0,retriever,dog,51,4,4,49
3972,357.93,0,persian,cat,52,0,2,58
3973,130.87,1,spaniel,dog,23,0,12,53
3974,361.89,0,spaniel,dog,43,4,21,30
3975,243.03,0,labrador,dog,47,0,8,55
3976,410.69,0,bulldog,dog,63,4,20,8
3977,162.97,0,bulldog,dog,42,0,16,53
3978,209.26,0,bulldog,dog,46,1,4,38
3979,172.47,0,siamese,cat,28,2,10,7
3980,109.08,0,ragdoll,cat,42,1,4,32
3981,247.4,0,ragdoll,cat,27,1,5,3
3982,354.42,0,spaniel,dog,29,3,19,51
3983,369.63,0,labrador,dog,60,3,4,56
3984,268.73,0,labrador,dog,50,2,3,54
3985,424.56,1,ragdoll,cat,44,1,17,7
3986,142.77,1,siamese,cat,59,0,3,7
3987,224.69,0,spaniel,dog,47,2,5,38
3988,313.64,0,labrador,dog,37,2,21,3
3989,518.83,0,spaniel,dog,45,0,3,6
3990,351.49,1,labrador,dog,42,1,11,10
3991,171.99,0,ragdoll,cat,35,0,20,14
3992,167.62,0,labrador,dog,59,1,12,53
3993,433.05,0,siamese,cat,23,3,4,51
3994,423.47,0,siamese,cat,38,0,4,38
3995,215.85,0,bulldog,dog,54,2,7,27
3996,458.82,0,retriever,dog,34,1,7,45
3997,246.14,0,poodle,dog,59,1,16,21
3998,164.36,1,bulldog,dog,18,3,9,18
3999,757.26,0,labrador,dog,34,1,29,42
4000,144.63,0,bulldog,dog,49,1,23,58
4001,131.08,0,poodle,dog,30,2,11,35
4002,304.62,0,labrador,dog,43,1,11,24
4003,219.69,0,poodle,dog,35,2,20,53
4004,372.18,0,ragdoll,cat,58,0,21,43
4005,558.66,0,bengal,cat,61,1,8,3
4006,596.82,0,bulldog,dog,49,2,5,8
4007,178.8,0,labrador,dog,50,0,11,58
4008,138.25,0,spaniel,dog,53,2,2,54
4009,302.11,0,bengal,cat,44,4,2,16
4010,409.46,0,bulldog,dog,40,1,5,44
4011,510.87,0,bengal,cat,40,3,16,48
4012,373.95,0,spaniel,dog,32,1,13,13
4013,209.45,0,labrador,dog,23,0,17,45
4014,590.65,1,retriever,dog,34,1,7,37
4015,240.14,0,poodle,dog,55,0,2,15
4016,185.41,0,bulldog,dog,41,0,6,23
4017,371.59,0,bulldog,dog,54,3,10,39
4018,145.08,0,labrador,dog,52,0,9,43
4019,122.36,0,labrador,dog,36,2,13,32
4020,377.7,0,bulldog,dog,44,2,16,43
4021,219.28,0,maine_coon,cat,31,1,18,33
4022,303.43,0,retriever,dog,53,3,2,43
4023,188.41,0,bulldog,dog,46,2,6,27
4024,217.61,1,labrador,dog,50,2,24,54
4025,198.49,0,bulldog,dog,34,2,4,53
4026,146.97,0,ragdoll,cat,32,2,4,10
4027,156.83,0,poodle,dog,28,1,3,12
4028,424.64,1,siamese,cat,41,1,3,8
4029,95.07,0,retriever,dog,48,1,8,33
4030,268.8,1,ragdoll,cat,49,4,5,38
4031,196.91,0,spaniel,dog,42,3,8,34
4032,588.45,0,spaniel,dog,40,1,9,14
4033,453.75,0,labrador,dog,46,3,16,50
4034,610.2,0,labrador,dog,60,2,19,19
4035,306.47,1,siamese,cat,18,2,8,43
4036,545.13,0,ragdoll,cat,52,1,10,56
4037,260.54,1,spaniel,dog,30,2,29,12
4038,323.37,1,poodle,dog,35,2,11,48
4039,142.99,0,bulldog,dog,37,3,8,37
4040,502.73,0,poodle,dog,57,1,10,41
4041,441.29,0,retriever,dog,51,2,12,47
4042,214.49,1,poodle,dog,42,1,7,18
4043,255.68,0,persian,cat,58,3,2,49
4044,416.89,1,bulldog,dog,49,2,5,6
4045,290.19,0,spaniel,dog,35,1,5,5
4046,353.75,0,bengal,cat,37,1,9,51
4047,261.01,0,maine_coon,cat,39,0,9,44
4048,242.57,0,labrador,dog,57,1,15,55
4049,189.29,0,bengal,cat,57,2,14,35
4050,138.57,0,persian,cat,41,1,6,29
4051,165.47,0,persian,cat,55,1,9,36
4052,215.24,0,poodle,dog,35,3,4,16
4053,233.05,0,bengal,cat,37,2,1,38
4054,277.78,0,retriever,dog,44,2,11,27
4055,190.01,0,maine_coon,cat,38,0,16,20
4056,419.96,1,labrador,dog,30,2,24,58
4057,485.88,0,siamese,cat,38,3,2,52
4058,365.91,0,retriever,dog,42,1,9,48
4059,265.82,0,bulldog,dog,56,0,10,24
4060,129.23,0,retriever,dog,41,1,13,7
4061,170.64,0,spaniel,dog,41,4,5,14
4062,223.34,0,bulldog,dog,45,1,14,4
4063,702.18,0,retriever,dog,44,2,2,17
4064,403.85,0,persian,cat,47,1,7,47
4065,299.15,0,spaniel,dog,42,1,3,43
4066,337.8,0,persian,cat,38,4,0,33
4067,187.18,0,siamese,cat,33,3,6,24
4068,358.27,0,maine_coon,cat,54,1,0,13
4069,261.16,0,labrador,dog,26,1,6,24
4070,106.33,0,poodle,dog,34,2,6,42
4071,206.74,0,siamese,cat,42,2,12,13
4072,162.72,1,labrador,dog,45,1,14,26
4073,445.11,0,poodle,dog,37,4,5,10
4074,350.28,0,retriever,dog,24,1,9,41
4075,152.5,1,ragdoll,cat,46,0,2,20
4076,211.58,0,poodle,dog,43,1,10,25
4077,95.64,0,ragdoll,cat,22,1,1,35
4078,278.16,1,bulldog,dog,33,0,5,14
4079,461.1,0,maine_coon,cat,40,2,3,54
4080,205.07,0,poodle,dog,51,1,4,51
4081,164.65,0,siamese,cat,22,1,12,53
4082,318.4,0,retriever,dog,37,2,11,42
4083,260.25,0,siamese,cat,50,0,11,16
4084,256.98,0,spaniel,dog,34,3,10,40
4085,224.93,0,poodle,dog,31,2,12,16
4086,193.29,0,poodle,dog,59,2,9,9
4087,215.5,0,labrador,dog,26,2,5,56
4088,217.92,0,labrador,dog,40,1,4,24
4089,207.03,0,bulldog,dog,43,1,8,42
4090,222.06,0,poodle,dog,51,3,16,20
4091,302.71,0,bengal,cat,49,0,8,29
4092,404.34,0,bengal,cat,48,1,7,39
4093,227.65,0,siamese,cat,44,2,3,36
4094,254.14,0,poodle,dog,45,2,5,57
4095,103.95,0,spaniel,dog,52,2,4,33
4096,339.1,0,labrador,dog,59,2,0,16
4097,102.69,0,spaniel,dog,37,0,5,51
4098,244.71,0,bengal,cat,25,0,24,52
4099,157.37,0,spaniel,dog,48,1,12,37
4100,274.62,0,persian,cat,39,1,4,11
4101,339.99,0,bulldog,dog,46,2,3,49
4102,265.26,0,labrador,dog,61,2,18,40
4103,359.37,0,spaniel,dog,23,1,4,42
4104,163.04,0,poodle,dog,40,4,16,15
4105,195.99,0,retriever,dog,47,2,7,4
4106,221.69,0,poodle,dog,36,2,4,26
4107,416.69,0,spaniel,dog,40,3,7,41
4108,137.92,0,labrador,dog,60,2,5,25
4109,164.08,0,poodle,dog,59,1,12,22
4110,256.2,0,bulldog,dog,32,1,24,2
4111,256.94,0,spaniel,dog,45,0,12,56
4112,295.97,0,retriever,dog,39,0,10,16
4113,330.96,0,spaniel,dog,42,0,5,34
4114,223.46,0,maine_coon,cat,63,1,0,49
4115,186.61,0,siamese,cat,35,0,1,14
4116,299.47,0,labrador,dog,53,2,11,48
4117,376.94,1,spaniel,dog,36,1,1,57
4118,195.02,0,poodle,dog,46,2,9,27
4119,425.49,0,poodle,dog,34,2,2,55
4120,436.58,0,poodle,dog,34,0,6,59
4121,358.05,1,poodle,dog,45,2,12,9
4122,103.7,0,labrador,dog,47,3,10,41
4123,247.01,0,labrador,dog,37,2,2,56
4124,190.34,1,ragdoll,cat,40,4,4,26
4125,207.01,1,bengal,cat,35,3,1,13
4126,370.41,0,labrador,dog,43,2,2,22
4127,454.16,0,maine_coon,cat,34,2,6,21
4128,315.83,0,labrador,dog,43,1,2,47
4129,257.51,0,retriever,dog,38,2,6,1
4130,162.21,0,labrador,dog,38,1,3,57
4131,205.71,1,persian,cat,49,2,5,35
4132,341.44,0,spaniel,dog,50,0,6,54
4133,157.4,0,bulldog,dog,32,1,3,46
4134,279.19,0,bulldog,dog,47,1,4,46
4135,327.04,0,bengal,cat,45,2,6,52
4136,306.29,0,bulldog,dog,37,1,1,8
4137,166.52,1,retriever,dog,33,0,21,50
4138,155.92,0,labrador,dog,49,2,13,56
4139,108.12,0,labrador,dog,32,0,12,36
4140,150.8,1,maine_coon,cat,46,0,11,38
4141,632.39,0,retriever,dog,51,0,18,54
4142,78.99,0,labrador,dog,44,3,3,11
4143,514.34,0,bulldog,dog,40,2,1,3
4144,133.63,0,bengal,cat,40,5,10,27
4145,132.97,1,persian,cat,47,3,8,21
4146,411.14,0,ragdoll,cat,52,1,4,29
4147,306.71,1,bulldog,dog,48,3,5,50
4148,418.31,0,retriever,dog,38,3,21,35
4149,146.0,0,labrador,dog,50,3,6,46
4150,341.79,0,bulldog,dog,48,3,8,56
4151,321.45,1,bulldog,dog,44,1,23,19
4152,119.97,0,bulldog,dog,49,1,16,48
4153,102.43,0,poodle,dog,55,2,16,44
4154,288.54,0,siamese,cat,33,3,15,56
4155,260.83,0,persian,cat,54,2,6,11
4156,257.03,0,labrador,dog,38,3,9,23
4157,266.57,0,bulldog,dog,43,1,0,40
4158,325.95,0,poodle,dog,30,3,11,24
4159,145.36,0,labrador,dog,60,0,8,48
4160,743.75,0,labrador,dog,39,2,8,22
4161,447.19,0,bulldog,dog,36,2,19,24
4162,331.52,0,retriever,dog,38,1,14,6
4163,196.53,0,retriever,dog,52,4,1,38
4164,143.11,0,maine_coon,cat,42,1,0,46
4165,206.5,1,retriever,dog,48,1,14,49
4166,118.1,0,ragdoll,cat,34,2,7,43
4167,307.52,0,labrador,dog,31,0,10,6
4168,267.75,1,poodle,dog,37,1,10,41
4169,128.53,0,spaniel,dog,37,0,13,15
4170,302.51,0,poodle,dog,48,2,14,4
4171,181.97,1,spaniel,dog,35,2,10,50
4172,157.96,0,ragdoll,cat,44,2,4,47
4173,550.6,0,maine_coon,cat,38,0,4,13
4174,249.99,0,persian,cat,42,3,15,55
4175,153.99,1,maine_coon,cat,25,0,15,8
4176,175.98,0,bengal,cat,45,0,10,16
4177,222.68,0,siamese,cat,37,1,1,31
4178,226.71,1,maine_coon,cat,44,3,19,48
4179,398.06,1,spaniel,dog,46,1,4,58
4180,462.38,0,spaniel,dog,40,0,10,26
4181,394.58,1,bulldog,dog,39,0,9,33
4182,149.84,0,retriever,dog,30,0,22,38
4183,380.23,0,retriever,dog,55,2,10,36
4184,180.0,1,siamese,cat,50,2,2,48
4185,111.06,0,retriever,dog,58,0,27,11
4186,146.96,0,bulldog,dog,48,1,0,54
4187,815.19,0,spaniel,dog,38,0,5,51
4188,303.48,0,persian,cat,38,1,1,43
4189,245.55,0,ragdoll,cat,36,2,3,25
4190,169.24,1,poodle,dog,32,5,3,20
4191,310.19,0,spaniel,dog,40,1,10,29
4192,245.08,0,bulldog,dog,43,0,17,55
4193,290.1,0,persian,cat,28,3,10,50
4194,291.28,0,spaniel,dog,39,1,7,16
4195,251.03,0,maine_coon,cat,33,5,7,8
4196,194.2,0,spaniel,dog,41,3,10,11
4197,186.0,0,poodle,dog,50,1,20,6
4198,65.14,0,spaniel,dog,29,1,3,40
4199,316.51,0,ragdoll,cat,46,1,2,32
4200,191.85,0,retriever,dog,45,0,8,7
4201,730.93,0,maine_coon,cat,53,2,24,46
4202,139.94,0,labrador,dog,57,4,13,36
4203,361.3,0,ragdoll,cat,59,1,7,23
4204,232.17,0,bulldog,dog,45,1,5,47
4205,193.36,0,retriever,dog,47,1,2,27
4206,157.0,0,spaniel,dog,44,1,10,26
4207,333.66,1,poodle,dog,39,0,11,51
4208,195.32,0,siamese,cat,42,2,2,55
4209,337.81,0,spaniel,dog,52,0,1,59
4210,339.46,0,poodle,dog,70,1,3,16
4211,333.59,0,maine_coon,cat,36,0,4,54
4212,479.94,0,poodle,dog,43,0,11,8
4213,362.08,0,labrador,dog,37,0,8,29
4214,303.77,0,labrador,dog,44,0,15,43
4215,299.77,0,retriever,dog,35,0,2,39
4216,113.83,0,labrador,dog,43,1,4,24
4217,251.78,0,persian,cat,46,2,21,20
4218,303.15,1,spaniel,dog,61,0,12,27
4219,431.46,1,siamese,cat,39,2,4,21
4220,150.8,0,ragdoll,cat,45,0,4,7
4221,585.57,0,poodle,dog,62,2,11,51
4222,210.43,0,bengal,cat,30,4,9,21
4223,206.2,0,labrador,dog,38,2,11,50
4224,709.71,0,retriever,dog,36,2,17,3
4225,200.86,0,maine_coon,cat,43,1,4,43
4226,186.6,0,retriever,dog,29,2,3,44
4227,104.26,1,bulldog,dog,38,2,9,48
4228,191.42,1,persian,cat,46,1,7,20
4229,157.59,0,poodle,dog,44,1,3,14
4230,126.53,0,ragdoll,cat,31,2,2,42
4231,310.52,0,ragdoll,cat,51,1,8,38
4232,151.38,0,bengal,cat,51,1,15,51
4233,282.85,1,poodle,dog,42,1,5,21
4234,507.85,1,persian,cat,38,2,12,11
4235,171.86,0,spaniel,dog,42,1,22,1
4236,350.71,0,retriever,dog,39,2,6,16
4237,179.84,0,retriever,dog,45,3,10,12
4238,634.14,0,labrador,dog,48,3,17,43
4239,203.74,0,siamese,cat,28,1,9,12
4240,172.21,1,bulldog,dog,36,2,0,10
4241,756.64,0,spaniel,dog,23,0,4,11
4242,169.76,0,labrador,dog,31,4,7,36
4243,122.67,1,spaniel,dog,45,1,7,38
4244,401.02,0,bulldog,dog,33,2,14,32
4245,366.34,0,poodle,dog,34,0,4,42
4246,376.88,0,retriever,dog,51,2,6,29
4247,242.51,0,poodle,dog,51,3,2,54
4248,284.95,0,bulldog,dog,41,0,3,25
4249,217.19,1,maine_coon,cat,44,0,14,46
4250,116.02,0,siamese,cat,27,1,8,22
4251,216.22,0,poodle,dog,38,3,4,45
4252,194.04,0,labrador,dog,34,2,6,16
4253,478.6,0,labrador,dog,38,0,26,4
4254,312.8,0,spaniel,dog,45,5,6,49
4255,117.71,0,spaniel,dog,42,0,15,17
4256,212.2,0,retriever,dog,41,1,4,57
4257,156.31,0,poodle,dog,51,0,4,58
4258,142.39,0,spaniel,dog,59,2,10,41
4259,105.13,0,spaniel,dog,22,1,6,17
4260,678.61,0,ragdoll,cat,57,0,3,31
4261,161.41,1,bengal,cat,48,0,5,8
4262,237.73,0,bengal,cat,39,1,0,55
4263,173.3,0,siamese,cat,41,0,23,42
4264,84.91,0,ragdoll,cat,38,0,3,58
4265,239.98,0,persian,cat,46,1,17,51
4266,377.34,1,persian,cat,36,5,7,13
4267,398.97,1,persian,cat,34,2,17,27
4268,435.41,0,poodle,dog,50,0,3,40
4269,253.34,0,poodle,dog,71,0,6,40
4270,211.79,0,bengal,cat,53,2,7,58
4271,157.08,0,bulldog,dog,46,1,5,24
4272,319.47,0,siamese,cat,42,0,1,32
4273,274.01,0,bengal,cat,30,2,7,17
4274,225.49,0,poodle,dog,45,1,6,29
4275,267.06,0,ragdoll,cat,44,1,10,14
4276,255.9,0,poodle,dog,40,1,3,30
4277,172.42,0,labrador,dog,37,0,6,37
4278,78.49,1,retriever,dog,35,3,2,37
4279,236.61,0,poodle,dog,39,1,0,42
4280,195.51,0,retriever,dog,44,0,3,26
4281,126.99,0,bulldog,dog,36,1,7,8
4282,96.17,0,persian,cat,39,2,8,16
4283,219.9,0,bulldog,dog,38,1,24,2
4284,248.58,0,bengal,cat,35,1,8,42
4285,214.37,0,bulldog,dog,56,1,5,25
4286,230.15,0,maine_coon,cat,35,1,11,53
4287,293.91,1,bengal,cat,27,2,1,11
4288,291.66,1,bengal,cat,29,2,14,44
4289,275.79,0,bengal,cat,35,0,31,12
4290,91.96,0,poodle,dog,43,0,9,24
4291,153.06,0,labrador,dog,40,1,9,21
4292,742.81,0,labrador,dog,29,1,8,18
4293,226.91,0,poodle,dog,50,2,15,46
4294,168.94,0,bulldog,dog,43,2,1,13
4295,288.89,0,poodle,dog,38,1,36,44
4296,207.03,0,maine_coon,cat,47,2,11,48
4297,180.43,0,bengal,cat,30,3,5,32
4298,582.59,0,poodle,dog,24,2,11,17
4299,396.62,0,persian,cat,35,3,13,45
4300,422.52,0,bulldog,dog,34,3,17,3
4301,136.78,0,labrador,dog,34,3,7,27
4302,243.5,0,poodle,dog,35,3,32,32
4303,93.46,0,poodle,dog,41,1,17,24
4304,436.68,0,poodle,dog,52,3,3,20
4305,752.7,0,poodle,dog,37,0,3,32
4306,538.52,0,spaniel,dog,42,2,15,20
4307,399.86,0,poodle,dog,28,2,13,31
4308,367.37,1,maine_coon,cat,56,1,14,58
4309,185.35,0,labrador,dog,41,1,14,56
4310,177.29,1,bengal,cat,36,0,8,13
4311,327.46,0,persian,cat,37,2,13,13
4312,187.73,0,retriever,dog,26,0,9,7
4313,148.83,0,poodle,dog,34,2,23,5
4314,259.26,0,poodle,dog,48,1,11,40
4315,326.08,0,retriever,dog,37,2,13,7
4316,316.26,0,ragdoll,cat,41,0,4,57
4317,1252.27,0,siamese,cat,30,0,10,22
4318,270.81,0,labrador,dog,48,0,3,18
4319,241.8,0,spaniel,dog,41,0,0,20
4320,110.16,0,persian,cat,27,1,2,55
4321,225.44,0,ragdoll,cat,37,5,22,43
4322,129.07,0,ragdoll,cat,43,2,38,48
4323,351.78,0,siamese,cat,55,1,7,13
4324,274.96,0,poodle,dog,65,2,17,39
4325,145.9,0,retriever,dog,50,0,14,23
4326,203.04,0,bulldog,dog,41,3,14,8
4327,579.53,0,poodle,dog,38,2,22,28
4328,157.0,0,spaniel,dog,46,2,8,10
4329,194.88,0,maine_coon,cat,41,0,6,43
4330,266.84,0,retriever,dog,51,2,9,32
4331,261.6,0,bulldog,dog,50,1,5,58
